0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,54,54,1,0,0.02,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,6,0,0,0,0.17,1,0,0.33,55,55,1,0,0.02,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0.2,1,0,0.4,56,56,1,0,0.02,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0.2,1,0,0.4,57,57,1,0,0.02,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,58,58,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,59,59,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,60,60,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,61,61,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,62,62,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,63,63,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,64,64,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.5,0,65,65,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0.8,0.4,0,66,66,1,0,0.02,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0.8,0.4,0,67,67,1,0,0.01,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,68,68,1,0,0.01,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,69,69,1,0,0.01,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,70,70,1,0,0.01,0,0,0,0.03,0.03,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,71,71,1,0,0.01,0,0,0,0.03,0.03,0
0,1,11,4,53208,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0.25,0.33,0.75,0.5,0,72,72,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,3,0,0,0.25,0.33,0.75,0.5,0,73,73,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,4,0,0,0.2,0.25,0.8,0.4,0,74,74,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,4,0,0,0.2,0.25,0.8,0.4,0,75,75,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,76,76,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,77,77,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,78,78,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,80,80,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,81,81,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,82,82,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,83,83,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,4,38568,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,84,84,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,85,85,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,86,86,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,87,87,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,88,88,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,89,89,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,90,90,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,91,91,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,92,92,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,93,93,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,11,12,0,0,0,0.08,1,0,0.17,94,94,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,12,13,0,0,0,0.08,1,0,0.15,95,95,1,0,0.01,0,0,0,0.04,0.04,0
0,1,11,4,15492,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,5,0,0,0.25,0.4,1,0,0.4,96,96,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,6,0,0,0.2,0.33,1,0,0.33,97,97,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0.2,0.2,1,0,0,98,98,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0.17,0.17,1,0,0,99,99,1,0,0.01,0,0,0,0.05,0.05,0
0,1,11,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,6,0,0,0.2,0.33,1,0,0.33,100,100,1,0,0.01,0,0,0,0.05,0.05,0
184,1,29,9,1511,2957,0,0,0,3,0,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0,1,0.67,0,0,0,0,1
305,1,29,9,1735,2766,0,0,0,3,0,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,4,1,0,0.5,0.5,0,0,0,0,1
150,1,29,9,1587,6707,0,0,0,1,0,1,3,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
60,1,29,9,2328,4551,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
158,1,29,9,1567,3095,0,0,0,3,0,1,4,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1
113,1,29,9,6274,16771,0,0,0,5,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
53,1,29,9,2628,3860,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1
0,1,8,9,0,5690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
0,1,8,9,0,5828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,1
0,1,8,9,0,5020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,0,0,1
0,1,8,9,0,2072,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,4,4,1,0,1,0,0,0,0,0,1
7,1,7,9,226,698,0,0,0,4,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
169,1,29,9,1567,2857,0,0,0,3,0,1,4,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
179,1,29,9,1559,2855,0,0,0,3,0,1,4,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1
49,1,29,9,2402,3939,0,0,0,4,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,1
290,1,29,9,415,70529,0,0,0,3,0,1,4,0,0,4,4,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
31,1,29,9,137,1351,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1
0,1,8,9,0,5696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,81,1,0,1,0.02,0,0,0,0,1
0,1,8,9,0,5928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,82,1,0,1,0.02,0,0,0,0,1
0,1,8,9,0,5020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,83,1,0,1,0.02,0,0,0,0,1
0,1,8,9,0,2072,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,4,84,1,0,1,0.02,0,0,0,0,1
31,1,29,9,2402,3814,0,0,0,3,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1
33,1,29,9,2402,3815,0,0,0,3,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.33,0,0,0,0,0,1
162,1,29,9,1567,2738,0,0,0,3,0,1,4,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.25,0,0,0,0,0,1
127,1,29,9,1567,2736,0,0,0,1,0,1,0,0,0,0,1,0,0,0,83,1,0.99,0,0,0,0.01,0.08,0,5,5,1,0,0.2,0,0,0,0,0,1
321,1,29,2,1506,1887,0,0,0,0,0,1,0,0,0,0,1,0,0,0,151,1,0.99,0,0.01,1,0.01,0.06,0,6,6,1,0,0.17,0,0,0,0.17,0.17,1
45,1,29,9,2336,4201,0,0,0,3,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0.5,0,0.5,1,0,7,7,1,0,0.14,0,0,0,0.14,0.14,1
176,1,29,9,1559,2732,0,0,0,3,0,1,4,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,8,8,1,0,0.12,0,0,0,0.12,0.12,1
61,1,29,9,2336,4194,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.11,0,0,0,0.11,0.11,1
47,1,29,9,2402,3816,0,0,0,3,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,10,1,0,0.1,0,0,0,0.1,0.1,1
26,1,7,9,116,451,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
134,1,14,9,100,39445,0,0,2,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0.5,1,0.5,0,0,0,0,0,2
0,1,8,9,613,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,1,84,1,0,1,0.02,0,0,0,0,2
0,1,8,9,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,85,1,0,1,0.02,0,0,0,0,2
32,1,7,9,104,449,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2
67,1,14,9,157,2703,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0.5,1,0.5,0,0,0,0,0,2
0,1,8,9,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,1,0,1,0.5,0,0,0,0,2
0,1,8,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,5,1,0,1,0.4,0,0,0,0,2
23,1,29,9,104,276,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,3
60,1,29,8,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.5,0.5,1,0,0,2,2,1,0,0.5,0,0.5,0.5,0.5,0.5,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,3,3,1,0,0.33,0,0.33,0.33,0.67,0.67,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,4,1,0,0.25,0,0.25,0.25,0.75,0.75,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,5,5,1,0,0.2,0,0.2,0.2,0.8,0.8,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,6,6,1,0,0.17,0,0.17,0.17,0.83,0.83,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,7,7,1,0,0.14,0,0.14,0.14,0.86,0.86,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,8,8,1,0,0.12,0,0.12,0.12,0.88,0.88,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,9,9,1,0,0.11,0,0.11,0.11,0.89,0.89,3
0,1,29,2,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,10,10,1,0,0.1,0,0.1,0.1,0.9,0.9,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,11,11,1,0,0.09,0,0.09,0.09,0.91,0.91,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,12,12,1,0,0.08,0,0.08,0.08,0.92,0.92,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,13,13,1,0,0.08,0,0.08,0.08,0.92,0.92,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,14,14,1,0,0.07,0,0.07,0.07,0.93,0.93,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,15,15,1,0,0.07,0,0.07,0.07,0.93,0.93,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,16,16,1,0,0.06,0,0.06,0.06,0.94,0.94,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,17,17,1,0,0.06,0,0.06,0.06,0.94,0.94,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,18,18,1,0,0.06,0,0.06,0.06,0.94,0.94,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,19,19,1,0,0.05,0,0.05,0.05,0.95,0.95,3
0,1,29,2,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,20,20,1,0,0.05,0,0.05,0.05,0.95,0.95,3
